customer_id,segment,R_score,F_score,M_score,RFM_score,recency_days,frequency,monetary,avg_discount,return_rate,complaint_score,engagement_score,sessions_30d,last_visit_days_ago,last_campaign_received,manual_priority_bucket,churn_next_60d,split
CUST01839,Discount Dependents,5,3,2,10,0,3,1378.5,0.3766666666666667,0.0,0.0,0.6125641025350994,15,0,free_shipping,low,0,train
CUST01840,At-Risk Customers,2,3,2,7,101,3,1327.8,0.29333333333333333,0.0,0.0,0.29641025640340346,5,9,none,high,0,train
CUST01841,Champions,5,4,4,13,14,5,3198.59,0.23200000000000004,0.0,0.4666666666666667,0.5221025640834421,17,14,bundle_discount,low,0,validation
CUST01842,At-Risk Customers,1,2,2,5,161,1,1332.91,0.32,0.0,0.0,0.17102564102014758,0,31,welcome_offer,high,1,validation
CUST01843,Loyal Customers,4,3,4,11,25,2,2693.71,0.14,0.0,0.0,0.33533333332624227,8,3,new_launch,low,0,train
CUST01844,Loyal Customers,2,5,5,12,125,7,4849.78,0.25857142857142856,0.0,0.06666666666666667,0.31353846152992726,8,18,new_launch,high,0,train
CUST01845,At-Risk Customers,1,2,1,4,164,1,545.67,0.33,0.0,0.0,0.08199999999987555,3,53,welcome_offer,high,1,train
CUST01846,At-Risk Customers,3,5,5,13,76,7,4758.75,0.34142857142857147,0.0,0.7166666666666668,0.26999999999497776,5,10,new_launch,high,1,train
CUST01847,At-Risk Customers,5,2,2,9,16,1,1293.93,0.15,0.0,0.0,0.28748717948117586,2,1,welcome_offer,low,0,train
CUST01848,Champions,5,4,5,14,1,5,5180.32,0.29,0.0,0.06666666666666667,0.443076923062659,10,1,new_launch,low,0,train
CUST01849,At-Risk Customers,4,2,1,7,34,1,385.85,0.36,0.0,0.0,0.2186666666642645,3,12,welcome_offer,low,0,test
CUST01850,Loyal Customers,4,3,3,10,28,3,1714.05,0.2833333333333333,0.0,0.0,0.24666666666425555,5,7,welcome_offer,low,0,train
CUST01851,Dormant Customers,1,2,1,4,355,1,289.22,0.47,0.0,0.0,0.0844102564065279,2,60,new_launch,high,1,train
CUST01852,At-Risk Customers,3,2,1,6,48,1,572.93,0.18,0.0,0.4666666666666667,0.34723076921599044,2,0,free_shipping,medium,1,train
CUST01853,At-Risk Customers,1,5,4,10,153,6,3611.41,0.43166666666666664,0.16666666666666666,0.6000000000000001,0.11000000000150001,0,27,none,high,1,test
CUST01854,At-Risk Customers,1,3,2,6,150,2,1301.87,0.42000000000000004,0.0,0.0,0.20666666666492223,5,19,new_launch,high,1,test
CUST01855,At-Risk Customers,3,3,3,9,72,3,2387.65,0.26666666666666666,0.0,0.5333333333333333,0.5181025640793577,11,5,bundle_discount,medium,0,train
CUST01856,Dormant Customers,1,3,2,6,211,3,1379.79,0.31,0.6666666666666666,0.6666666666666667,0.09948717948607362,0,44,free_shipping,high,1,train
CUST01857,At-Risk Customers,3,5,5,13,74,9,5573.32,0.4077777777777778,0.0,0.6933333333333335,0.19066666666649554,1,7,bundle_discount,high,1,train
CUST01858,Promising Risers,4,2,1,7,20,1,522.62,0.2,0.0,0.4666666666666667,0.44856410254701495,9,4,bundle_discount,medium,0,test
CUST01859,Promising Risers,5,3,2,10,15,2,1262.4,0.22499999999999998,0.0,0.0,0.6000512820190197,12,0,none,low,0,train
CUST01860,At-Risk Customers,5,3,2,10,1,2,914.9300000000001,0.135,0.5,0.43333333333333335,0.3126666666585156,9,19,bundle_discount,medium,0,train
CUST01861,Loyal Customers,5,3,4,12,1,3,2676.62,0.2966666666666667,0.0,0.0,0.2970256410131298,4,20,new_launch,low,0,train
CUST01862,Loyal Customers,5,3,4,12,9,3,3486.8,0.06,0.0,0.0,0.3134358974242222,4,17,free_shipping,low,0,train
CUST01863,At-Risk Customers,1,2,1,4,188,1,530.13,0.32,0.0,0.0,0.11599999999898222,4,47,bundle_discount,high,1,train
CUST01864,Dormant Customers,1,2,1,4,221,1,519.75,0.12,0.0,0.0,0.12866666666465332,3,44,none,high,0,validation
CUST01865,At-Risk Customers,3,3,3,9,60,3,1867.7600000000002,0.18333333333333335,0.0,0.43333333333333335,0.3318974358850371,4,13,bundle_discount,medium,1,train
CUST01866,At-Risk Customers,3,2,1,6,70,1,510.52,0.27,0.0,0.4666666666666667,0.5150256410094654,16,0,new_launch,medium,1,train
CUST01867,At-Risk Customers,5,2,1,8,11,1,663.94,0.19,0.0,0.0,0.2446666666641578,2,0,free_shipping,low,0,train
CUST01868,Loyal Customers,3,3,5,11,80,3,26057.29,0.21666666666666667,0.0,0.0,0.28548717947805585,4,15,new_launch,high,1,train
CUST01869,Loyal Customers,3,5,5,13,52,8,5254.78,0.44,0.125,0.06666666666666667,0.34199999999227554,13,17,none,medium,0,train
CUST01870,At-Risk Customers,2,4,5,11,91,4,4178.4,0.305,0.0,0.43333333333333335,0.4321538461373114,9,7,none,high,0,test
CUST01871,At-Risk Customers,2,2,2,6,100,1,1448.69,0.06,0.0,0.4666666666666667,0.11400000000110667,1,30,welcome_offer,high,1,validation
CUST01872,Champions,4,5,5,14,41,7,4856.42,0.3028571428571429,0.0,0.6333333333333333,0.2708717948675007,4,4,bundle_discount,medium,0,train
CUST01873,Champions,5,4,4,13,9,5,2655.24,0.31,0.0,0.0,0.3546153846043663,5,0,new_launch,low,0,train
CUST01874,At-Risk Customers,4,2,1,7,31,1,663.19,0.11,0.0,0.0,0.19528205127971746,1,16,none,high,0,train
CUST01875,At-Risk Customers,3,5,4,12,74,7,3162.7799999999997,0.42857142857142855,0.0,0.33333333333333337,0.1566666666673889,0,13,none,high,1,train
CUST01876,At-Risk Customers,2,4,5,11,143,5,4129.84,0.236,0.0,0.0,0.12400000000094001,1,27,new_launch,high,1,train
CUST01877,At-Risk Customers,4,3,4,11,45,3,2789.21,0.4066666666666667,0.3333333333333333,0.5333333333333333,0.21399999999944,1,0,new_launch,medium,0,test
CUST01878,At-Risk Customers,4,2,1,7,22,1,314.15,0.55,0.0,0.0,0.27574358973851903,4,6,welcome_offer,low,1,validation
CUST01879,Promising Risers,4,2,1,7,24,1,709.74,0.14,1.0,0.4666666666666667,0.3758974358825882,5,4,welcome_offer,medium,1,train
CUST01880,Dormant Customers,1,4,3,8,231,4,1569.8400000000001,0.4575,0.0,0.4666666666666667,0.0753333333344311,3,50,bundle_discount,high,1,train
CUST01881,Champions,5,4,4,13,8,5,3112.58,0.264,0.0,0.5666666666666667,0.18000000000033334,0,6,free_shipping,medium,0,test
CUST01882,Dormant Customers,1,3,2,6,219,2,965.8,0.245,0.0,0.0,0.06333333333561111,0,41,bundle_discount,high,1,validation
CUST01883,Champions,5,4,4,13,5,4,2831.88,0.2625,0.25,0.4666666666666667,0.27928205127687966,2,0,welcome_offer,medium,0,train
CUST01884,Dormant Customers,1,3,3,7,234,3,2372.63,0.33,0.0,0.6666666666666667,0.09774358974213902,2,51,none,high,1,train
CUST01885,Champions,5,4,4,13,6,5,3303.2799999999997,0.434,0.0,0.4666666666666667,0.48010256408175556,9,3,welcome_offer,low,0,train
CUST01886,At-Risk Customers,3,3,2,8,78,2,948.26,0.2,0.0,0.0,0.2406666666618067,6,23,bundle_discount,high,1,train
CUST01887,At-Risk Customers,2,5,4,11,126,6,3354.62,0.49000000000000005,0.0,0.4666666666666667,0.1768205128152914,1,30,new_launch,high,1,train
CUST01888,Champions,4,5,4,13,27,6,3310.32,0.335,0.0,0.26666666666666666,0.2999487179403752,3,3,bundle_discount,low,0,test
CUST01889,Loyal Customers,3,3,3,9,71,2,1553.42,0.315,0.0,0.0,0.2366666666622,5,20,free_shipping,medium,0,train
CUST01890,Dormant Customers,1,2,1,4,226,1,416.76,0.28,0.0,0.0,0.21143589742301327,1,40,new_launch,high,1,train
CUST01891,Dormant Customers,1,3,4,8,217,2,3614.49,0.3,0.0,0.5333333333333333,0.10000000000166667,0,30,none,high,1,train
CUST01892,At-Risk Customers,4,2,1,7,39,1,547.55,0.43,0.0,0.0,0.3146153846061441,5,7,free_shipping,medium,0,train
CUST01893,At-Risk Customers,3,3,3,9,50,3,2530.01,0.27666666666666667,0.0,0.6333333333333333,0.2826153846076575,2,4,none,medium,0,train
CUST01894,At-Risk Customers,1,4,4,9,195,4,3166.55,0.27749999999999997,0.0,0.0,0.2590256410144165,2,23,none,high,1,train
CUST01895,Dormant Customers,1,2,2,5,329,1,1344.42,0.33,0.0,0.0,0.26210256408465327,7,60,welcome_offer,high,1,train
CUST01896,At-Risk Customers,3,2,1,6,70,1,177.86,0.53,0.0,0.0,0.42230769228793613,10,23,free_shipping,medium,0,train
CUST01897,Champions,4,5,5,14,28,6,4619.71,0.20166666666666666,0.0,0.6666666666666667,0.34799999999191333,7,0,bundle_discount,low,0,train
CUST01898,Dormant Customers,1,2,2,5,218,1,829.18,0.23,0.0,0.0,0.047333333335551106,1,50,new_launch,high,1,train
CUST01899,At-Risk Customers,3,3,3,9,53,2,1576.16,0.435,0.0,0.4666666666666667,0.24441025640636127,2,7,none,medium,1,train
CUST01900,At-Risk Customers,3,5,5,13,75,7,5287.41,0.23857142857142857,0.0,0.4666666666666667,0.44523076921345933,9,0,new_launch,medium,0,test
CUST01901,At-Risk Customers,1,3,3,7,163,3,2344.37,0.19000000000000003,0.0,0.0,0.2901538461403803,6,32,new_launch,high,1,train
CUST01902,Discount Dependents,3,3,1,7,53,2,549.9300000000001,0.48,0.0,0.0,0.1622051282047362,1,19,welcome_offer,medium,0,train
CUST01903,Champions,4,5,5,14,20,8,5239.29,0.28,0.25,0.7166666666666668,0.3453333333260756,8,0,welcome_offer,low,0,train
CUST01904,At-Risk Customers,4,3,4,11,39,3,2969.4300000000003,0.2733333333333334,0.3333333333333333,0.4666666666666667,0.2793333333284822,4,3,welcome_offer,medium,0,validation
CUST01905,At-Risk Customers,5,3,3,11,2,3,2083.6400000000003,0.15333333333333335,0.0,0.4666666666666667,0.43964102562089835,6,1,new_launch,medium,0,train
CUST01906,At-Risk Customers,3,2,1,6,81,1,555.37,0.5,0.0,0.0,0.17174358974169013,3,28,none,high,0,test
CUST01907,Champions,4,4,4,12,32,5,3168.6099999999997,0.21200000000000002,0.0,0.0,0.21841025640396794,3,24,welcome_offer,low,0,test
CUST01908,Dormant Customers,1,3,2,6,216,3,1025.52,0.4366666666666667,0.0,0.0,0.05066666666882887,1,49,welcome_offer,high,1,test
CUST01909,At-Risk Customers,4,2,2,8,37,1,825.7,0.07,0.0,0.0,0.39866666665688666,13,5,new_launch,medium,0,train
CUST01910,At-Risk Customers,2,4,4,10,130,5,2642.55,0.21400000000000002,0.0,0.0,0.09733333333360665,1,40,welcome_offer,high,1,train
CUST01911,Champions,4,5,5,14,40,8,5924.11,0.18375,0.0,0.5333333333333333,0.22599999999826,4,9,new_launch,medium,0,train
CUST01912,At-Risk Customers,4,4,3,11,43,4,1992.5,0.3075,0.0,0.4666666666666667,0.4050769230656457,13,10,welcome_offer,medium,0,test
CUST01913,At-Risk Customers,3,2,1,6,78,1,422.52,0.44,0.0,0.0,0.22466666666449112,2,6,welcome_offer,high,1,validation
CUST01914,Loyal Customers,3,5,5,13,83,6,5482.889999999999,0.25333333333333335,0.16666666666666666,0.23333333333333334,0.32235897435006095,7,15,welcome_offer,high,0,train
CUST01915,Dormant Customers,1,4,4,9,273,4,3357.25,0.315,0.0,0.0,0.024000000002606655,1,57,welcome_offer,high,1,train
CUST01916,At-Risk Customers,5,3,2,10,10,2,934.02,0.29000000000000004,0.0,0.0,0.32148717947778255,3,0,new_launch,low,0,train
CUST01917,At-Risk Customers,1,3,3,7,196,2,1593.3,0.27,0.0,0.0,0.13287179487045397,2,37,free_shipping,high,1,test
CUST01918,At-Risk Customers,1,4,4,9,170,4,3621.08,0.1575,0.0,0.0,0.13528205127821744,1,39,none,high,1,train
CUST01919,At-Risk Customers,4,2,1,7,40,1,328.12,0.55,0.0,0.0,0.36999999999056665,10,6,new_launch,medium,0,train
CUST01920,Dormant Customers,1,4,4,9,215,4,2814.54,0.275,0.25,0.4666666666666667,0.06553846153968063,1,48,bundle_discount,high,1,validation
CUST01921,At-Risk Customers,3,4,3,10,75,4,2532.17,0.15000000000000002,0.0,0.4666666666666667,0.3542051281933673,9,20,bundle_discount,medium,1,train
CUST01922,Loyal Customers,4,3,4,11,30,3,2918.16,0.09333333333333332,0.0,0.0,0.43948717947019583,10,9,welcome_offer,low,0,train
CUST01923,At-Risk Customers,2,3,2,7,146,3,1359.38,0.37666666666666665,0.0,0.0,0.34523076921401485,9,35,bundle_discount,high,1,train
CUST01924,At-Risk Customers,3,2,1,6,61,1,371.86,0.25,0.0,0.0,0.4286666666541644,13,6,bundle_discount,medium,0,validation
CUST01925,Promising Risers,5,2,1,8,12,1,448.97,0.34,0.0,0.0,0.5256923076700387,12,0,new_launch,low,0,test
CUST01926,At-Risk Customers,2,2,1,5,130,1,449.37,0.32,0.0,0.0,0.22666666666347776,5,18,free_shipping,high,1,train
CUST01927,At-Risk Customers,1,3,4,8,163,3,3362.8999999999996,0.3,0.0,0.0,0.17041025640653235,1,25,none,high,1,train
CUST01928,At-Risk Customers,5,3,3,11,6,3,1788.02,0.22999999999999998,0.3333333333333333,0.4666666666666667,0.5901025640724555,14,11,none,low,0,train
CUST01929,At-Risk Customers,1,3,1,5,163,2,735.4100000000001,0.255,0.0,0.0,0.20666666666269998,5,29,welcome_offer,high,1,validation
CUST01930,At-Risk Customers,5,3,2,10,19,2,1131.9099999999999,0.21,0.0,0.0,0.20466666666482447,2,12,free_shipping,low,0,train
CUST01931,Promising Risers,5,3,2,10,10,2,975.78,0.32,0.0,0.0,0.44682051280558027,11,6,free_shipping,low,0,train
CUST01932,Promising Risers,5,2,2,9,12,1,1359.13,0.33,0.0,0.0,0.5293846153613574,11,2,welcome_offer,low,0,train
CUST01933,Champions,4,5,4,13,39,6,3230.78,0.20166666666666666,0.0,0.0,0.4083589743428432,6,0,free_shipping,medium,1,train
CUST01934,At-Risk Customers,4,2,1,7,33,1,585.58,0.28,0.0,0.0,0.3453333333260756,8,0,free_shipping,low,0,validation
CUST01935,At-Risk Customers,3,2,1,6,52,1,308.98,0.33,0.0,0.0,0.3632820512710197,8,5,free_shipping,medium,1,train
CUST01936,At-Risk Customers,4,2,1,7,34,1,300.34,0.3,0.0,0.0,0.47610256408214885,8,0,welcome_offer,low,0,train
CUST01937,At-Risk Customers,2,2,1,5,120,1,383.33,0.19,0.0,0.0,0.17507692307496792,3,27,bundle_discount,high,1,train
CUST01938,At-Risk Customers,4,4,3,11,45,4,1866.8,0.2175,0.5,0.7333333333333334,0.2726666666630378,4,0,free_shipping,medium,0,train
CUST01939,Champions,4,4,4,12,34,4,3249.84,0.1975,0.0,0.4666666666666667,0.41533333331994227,13,15,none,low,0,train
CUST01940,Champions,5,5,5,15,8,7,6388.84,0.27,0.0,0.06666666666666667,0.4354358974195755,12,14,new_launch,low,0,train
CUST01941,At-Risk Customers,3,5,5,13,47,9,5847.1900000000005,0.28777777777777774,0.1111111111111111,0.5333333333333333,0.39066666665434,11,14,free_shipping,medium,0,train
CUST01942,Dormant Customers,1,2,1,4,249,1,523.56,0.2,0.0,0.0,0.2103589743490187,4,41,welcome_offer,high,1,train
CUST01943,At-Risk Customers,3,4,5,12,52,4,4844.02,0.23500000000000001,0.25,0.4666666666666667,0.3248717948624184,10,23,bundle_discount,medium,0,train
CUST01944,Champions,5,5,5,15,13,7,5245.9800000000005,0.20714285714285716,0.0,0.5333333333333333,0.2873333333288067,6,4,new_launch,low,0,train
CUST01945,At-Risk Customers,2,2,1,5,118,1,554.68,0.29,0.0,0.0,0.12000000000133333,0,24,free_shipping,high,1,test
CUST01946,At-Risk Customers,2,3,2,7,118,3,1522.71,0.33666666666666667,0.0,0.6333333333333333,0.3354871794736114,4,10,none,high,0,train
CUST01947,Loyal Customers,2,5,5,12,123,7,4832.0599999999995,0.27714285714285714,0.0,0.0,0.27374358973539903,6,20,free_shipping,high,1,train
CUST01948,At-Risk Customers,1,3,2,6,170,2,1170.93,0.375,0.0,0.4666666666666667,0.11353846153711619,3,47,welcome_offer,high,1,train
CUST01949,At-Risk Customers,2,5,5,12,136,8,9603.31,0.21125,0.0,0.06666666666666667,0.25599999999390444,9,31,bundle_discount,high,1,test
CUST01950,At-Risk Customers,2,3,2,7,136,3,1395.9099999999999,0.33,0.0,0.0,0.155948717946713,2,32,free_shipping,high,1,train
CUST01951,At-Risk Customers,2,4,3,9,125,4,2559.6099999999997,0.28500000000000003,0.0,0.4666666666666667,0.14902564102124982,2,46,bundle_discount,high,1,train
CUST01952,Dormant Customers,1,3,2,6,313,2,922.6,0.305,0.0,0.0,0.06200000000020888,3,59,welcome_offer,high,1,validation
CUST01953,At-Risk Customers,1,2,2,5,176,1,886.28,0.34,0.0,0.0,0.0848717948730184,0,38,welcome_offer,high,1,test
CUST01954,At-Risk Customers,3,5,5,13,50,10,7300.599999999999,0.31100000000000005,0.2,0.7333333333333334,0.23928205127754637,2,12,none,medium,0,train
CUST01955,Champions,4,5,4,13,25,7,2957.63,0.4014285714285714,0.0,0.5333333333333333,0.5345128204862835,11,2,new_launch,medium,0,train
CUST01956,At-Risk Customers,3,2,1,6,78,1,301.98,0.28,0.0,0.0,0.331282051272533,5,2,free_shipping,high,1,validation
CUST01957,Dormant Customers,1,3,4,8,210,3,2989.2,0.2833333333333333,0.0,0.06666666666666667,0.09199999999970888,3,50,free_shipping,high,1,validation
CUST01958,At-Risk Customers,2,5,4,11,113,7,3390.38,0.36428571428571427,0.14285714285714285,0.5666666666666667,0.20333333333164444,5,20,free_shipping,high,1,train
CUST01959,At-Risk Customers,5,2,1,8,9,1,676.52,0.24,0.0,0.0,0.2659999999964823,4,2,new_launch,low,0,train
CUST01960,At-Risk Customers,4,2,2,8,25,1,1173.93,0.13,0.0,0.0,0.2626666666632045,4,3,free_shipping,low,0,train
CUST01961,At-Risk Customers,3,4,4,11,79,4,3056.04,0.275,0.0,0.5333333333333333,0.22861538460888411,1,16,none,high,1,train
CUST01962,At-Risk Customers,2,5,5,12,142,8,5467.6900000000005,0.205,0.125,0.6333333333333333,0.1513333333334911,2,23,new_launch,high,1,train
CUST01963,At-Risk Customers,2,2,2,6,113,1,827.54,0.23,0.0,0.0,0.25194871794158413,6,30,welcome_offer,high,1,train
CUST01964,At-Risk Customers,5,2,2,9,15,1,848.15,0.43,0.0,0.0,0.2726666666630378,4,0,none,low,0,train
CUST01965,At-Risk Customers,1,3,2,6,196,2,1060.55,0.4,0.0,0.6666666666666667,0.23764102563024503,3,39,free_shipping,high,1,train
CUST01966,At-Risk Customers,3,5,5,13,49,6,5099.78,0.20333333333333334,0.16666666666666666,0.4666666666666667,0.30599999999307115,9,16,none,medium,1,train
CUST01967,At-Risk Customers,4,4,3,11,28,4,1574.64,0.28,0.0,0.5333333333333333,0.44082051280757584,12,2,new_launch,medium,1,train
CUST01968,At-Risk Customers,3,2,2,7,59,1,1323.58,0.19,1.0,0.4666666666666667,0.2577435897380835,2,3,bundle_discount,medium,1,validation
CUST01969,Loyal Customers,3,3,3,9,80,2,1641.0,0.27,0.0,0.06666666666666667,0.199948717945653,3,23,welcome_offer,high,0,validation
CUST01970,Loyal Customers,3,3,3,9,84,3,1898.37,0.18333333333333335,0.0,0.0,0.49702564100319646,14,17,welcome_offer,high,0,train
CUST01971,At-Risk Customers,5,3,3,11,10,2,2559.3999999999996,0.28500000000000003,0.5,0.4666666666666667,0.4954358974163533,12,6,bundle_discount,medium,0,train
CUST01972,Champions,5,5,5,15,4,9,4551.23,0.2744444444444445,0.1111111111111111,0.43333333333333335,0.42666666665687775,15,0,none,low,0,train
CUST01973,Loyal Customers,2,3,4,9,89,3,2694.88,0.21666666666666667,0.0,0.0,0.6330256409929566,18,23,new_launch,high,0,train
CUST01974,At-Risk Customers,3,4,3,10,54,5,2533.77,0.238,0.0,0.33333333333333337,0.35907692306883016,9,2,free_shipping,medium,0,train
CUST01975,Loyal Customers,3,4,4,11,57,5,3442.37,0.282,0.0,0.06666666666666667,0.4136923076789965,9,6,new_launch,medium,0,train
CUST01976,At-Risk Customers,2,4,5,11,100,5,4264.75,0.124,0.2,0.6666666666666667,0.5574358974087844,15,25,none,high,0,train
CUST01977,At-Risk Customers,3,3,3,9,68,2,1844.12,0.28,0.0,0.6666666666666667,0.3186666666598533,8,8,none,medium,0,test
CUST01978,At-Risk Customers,1,5,5,11,156,7,6034.36,0.3842857142857143,0.14285714285714285,0.6333333333333333,0.19441025640469461,2,27,welcome_offer,high,1,train
CUST01979,At-Risk Customers,3,2,1,6,61,1,669.46,0.29,0.0,0.0,0.42533333332088663,13,7,new_launch,medium,0,train
CUST01980,Champions,5,5,5,15,1,8,7551.46,0.20375000000000001,0.125,0.4666666666666667,0.46589743587834376,10,3,bundle_discount,low,0,train
CUST01981,At-Risk Customers,3,4,5,12,84,4,4730.360000000001,0.235,0.0,0.4666666666666667,0.5445641025382749,13,12,none,high,0,train
CUST01982,Champions,4,5,5,14,36,7,4060.75,0.19714285714285715,0.0,0.33333333333333337,0.2448717948687184,5,11,new_launch,medium,0,train
CUST01983,At-Risk Customers,3,3,2,8,67,3,1024.8700000000001,0.26666666666666666,0.0,0.0,0.47328205126310857,13,13,bundle_discount,medium,0,train
CUST01984,Champions,4,5,5,14,21,8,4659.86,0.375,0.0,0.33333333333333337,0.42815384613520474,8,9,free_shipping,medium,0,train
CUST01985,At-Risk Customers,3,2,3,8,75,1,1983.49,0.07,0.0,0.0,0.467743589726039,12,12,new_launch,medium,0,test
CUST01986,Champions,5,4,5,14,5,5,5637.98,0.302,0.4,0.7333333333333334,0.6551794871509236,17,1,none,low,0,train
CUST01987,At-Risk Customers,2,2,1,5,127,1,299.78,0.47,0.0,0.0,0.19933333332981557,4,27,none,high,1,validation
CUST01988,At-Risk Customers,3,2,2,7,52,1,824.71,0.24,0.0,0.0,0.21799999999904668,2,3,bundle_discount,medium,0,train
CUST01989,Discount Dependents,3,3,2,8,70,3,1255.63,0.4000000000000001,0.0,0.0,0.1666666666672222,0,10,new_launch,high,1,validation
CUST01990,Loyal Customers,3,4,4,11,59,4,3877.7699999999995,0.22499999999999998,0.0,0.0,0.4434871794709136,11,7,bundle_discount,medium,1,test
CUST01991,At-Risk Customers,3,5,5,13,65,7,5405.02,0.1457142857142857,0.14285714285714285,0.43333333333333335,0.3019999999934645,8,13,none,medium,1,train
CUST01992,At-Risk Customers,3,2,2,7,50,1,1412.07,0.38,0.0,0.0,0.3126153846055241,7,16,new_launch,medium,0,train
CUST01993,Champions,4,5,4,13,23,6,3224.71,0.335,0.0,0.6333333333333333,0.17666666666705555,0,7,bundle_discount,medium,0,train
CUST01994,Loyal Customers,3,5,5,13,83,6,4371.35,0.30833333333333335,0.0,0.0,0.16333333333394445,0,11,none,high,0,validation
CUST01995,At-Risk Customers,2,5,4,11,144,5,2602.16,0.292,0.0,0.4666666666666667,0.14800000000021332,2,24,none,high,1,train
CUST01996,Dormant Customers,1,3,2,6,206,2,1407.45,0.11499999999999999,0.0,0.0,0.09774358974075012,2,51,free_shipping,high,0,train
CUST01997,Loyal Customers,4,3,3,10,23,2,2544.7,0.28,0.0,0.0,0.4818974358761816,9,4,none,low,0,train
CUST01998,Champions,5,5,5,15,6,7,8151.54,0.09714285714285716,0.14285714285714285,0.6333333333333333,0.47815384613884915,13,0,bundle_discount,medium,0,train
CUST01999,At-Risk Customers,3,3,1,7,70,2,762.25,0.33999999999999997,0.0,0.0,0.24907692307090792,4,14,free_shipping,medium,1,test
CUST02000,At-Risk Customers,2,5,5,12,96,10,4734.83,0.22000000000000003,0.0,0.33333333333333337,0.4350256410090987,11,18,bundle_discount,high,1,train
CUST02001,Promising Risers,5,2,1,8,5,1,519.52,0.23,0.0,0.0,0.4459487179338908,12,2,none,low,0,train
CUST02002,Champions,4,5,5,14,27,6,5905.59,0.245,0.0,0.06666666666666667,0.42235897434228314,7,0,welcome_offer,low,0,train
CUST02003,At-Risk Customers,1,3,2,6,169,2,1381.48,0.405,0.0,0.0,0.15866666666526447,3,30,new_launch,high,1,validation
CUST02004,Promising Risers,5,2,2,9,1,1,1164.15,0.14,0.0,0.0,0.36528205126941743,6,6,welcome_offer,low,0,validation
CUST02005,Champions,5,5,4,14,7,5,2573.5,0.194,0.0,0.4666666666666667,0.413487179470547,6,0,new_launch,low,0,train
CUST02006,At-Risk Customers,2,2,3,7,99,1,1872.67,0.23,0.0,0.0,0.1879999999995467,2,12,welcome_offer,high,0,train
CUST02007,At-Risk Customers,1,5,5,11,152,6,5058.75,0.18666666666666668,0.0,0.06666666666666667,0.21641025640334793,5,33,new_launch,high,1,train
CUST02008,Dormant Customers,1,4,5,10,228,4,4601.66,0.2575,0.25,0.43333333333333335,0.1453333333310422,3,39,none,high,1,train
CUST02009,Champions,4,4,4,12,31,4,3434.0099999999998,0.35,0.25,0.4666666666666667,0.2306666666647178,1,0,new_launch,medium,0,train
CUST02010,Loyal Customers,2,3,4,9,97,2,3814.95,0.185,0.0,0.0,0.3681025640832133,6,24,welcome_offer,high,0,validation
CUST02011,At-Risk Customers,2,4,5,11,130,4,4620.1,0.265,0.0,0.0,0.1546666666656578,2,27,new_launch,high,1,train
CUST02012,At-Risk Customers,5,2,1,8,4,1,397.31,0.37,0.0,0.4666666666666667,0.3079999999948022,7,2,bundle_discount,medium,0,validation
CUST02013,At-Risk Customers,5,2,1,8,19,1,496.68,0.23,0.0,0.0,0.3392820512695241,7,18,welcome_offer,low,0,train
CUST02014,At-Risk Customers,4,2,1,7,39,1,585.15,0.33,0.0,0.0,0.18666666666688891,0,4,new_launch,high,0,train
CUST02015,Dormant Customers,1,4,5,10,212,4,5003.34,0.1275,0.0,0.0,0.11599999999898222,4,47,none,high,1,validation
CUST02016,Promising Risers,5,2,1,8,15,1,359.18,0.07,0.0,0.0,0.49261538459925747,17,4,new_launch,low,0,train
CUST02017,Loyal Customers,3,3,3,9,77,2,1871.94,0.31,0.0,0.0,0.4590256410044832,12,20,bundle_discount,high,1,train
CUST02018,At-Risk Customers,4,2,2,8,46,1,873.21,0.36,0.0,0.6666666666666667,0.4741538461373314,17,13,bundle_discount,medium,1,train
CUST02019,At-Risk Customers,3,5,5,13,55,7,4765.56,0.2885714285714286,0.14285714285714285,0.5333333333333333,0.26799999999546886,7,14,new_launch,medium,0,train
CUST02020,Loyal Customers,4,3,4,11,30,3,2876.52,0.25,0.0,0.0,0.3712307692200194,8,8,none,low,1,train
CUST02021,Champions,5,4,4,13,9,4,3437.71,0.2925,0.25,0.6666666666666667,0.38466666665855775,12,0,bundle_discount,medium,0,train
CUST02022,At-Risk Customers,4,2,1,7,44,1,329.75,0.44,0.0,0.4666666666666667,0.2006666666663289,1,4,bundle_discount,high,0,test
CUST02023,At-Risk Customers,4,2,2,8,44,1,888.97,0.3,0.0,0.0,0.4185128204973012,7,10,none,medium,1,train
CUST02024,Champions,5,5,5,15,1,10,6196.01,0.225,0.0,0.0,0.6936410256052941,17,6,welcome_offer,low,0,train
CUST02025,Champions,4,5,5,14,44,5,4736.54,0.20600000000000002,0.0,0.0,0.278410256404079,3,1,bundle_discount,medium,0,validation
CUST02026,Champions,4,5,5,14,34,5,4265.33,0.292,0.0,0.0,0.26928205127565746,2,3,welcome_offer,low,0,train
CUST02027,Loyal Customers,5,3,4,12,12,3,2947.52,0.2866666666666667,0.0,0.0,0.4159487179338019,7,0,bundle_discount,low,0,train
CUST02028,At-Risk Customers,2,3,2,7,127,2,1517.08,0.20500000000000002,0.0,0.0,0.17533333333165332,3,25,none,high,1,train
CUST02029,At-Risk Customers,3,3,2,8,80,3,1502.72,0.31,0.0,0.06666666666666667,0.2610256410161476,0,9,bundle_discount,high,0,train
CUST02030,Champions,5,5,4,14,7,5,2940.72,0.33399999999999996,0.0,0.0,0.5827692307459933,18,0,new_launch,low,0,train
